,ShrubID,Year,RingWidth,RWI_Spline,RWI_NegExp,BAI,BAI_Resid,Age,Estab,Section,SiteID,Genus,Species,StemLength,StemHeight,StemDiam,CanopyCover,Twigs,Moose,Hare,Ptarmagin,PropMoose,PropHare,PropPtarmagin,PropMoose_S,PropHare_S,PropPtarmagin_S,PropBrowse_S,Bin_Moose,Bin_Hare,Bin_Ptarmagin,Binary_Browse,MooseFeces,HareFeces,PtarmaginFeces,MooseFeces_S,HareFeces _S,PtarmaginFeces_S,DistToRoad,RoadSide,GMU,VegCoverGIS,VegCoverOBS,SoilText,SoilMoist,LastBurn,Elevation,Aspect,Slope,X_Cord,Y_Cord,Shrub_ID_year,summ.temp,temp,summ.min,summ.max,summ.rain,wint.rain,pet,wet,frost,HareIndex,GMU_year,MooseDensity
367,102-3-A-BENA,2013,0.084,1.785475685,0.380578419,0.28394971,-1.773363665,9,2004,5,102-3,Betula,BENA,118,NA,7,10,21,0,0,0,0,0,0,0.021327014,0,0.082938389,0.104265403,NA,NA,NA,0,0,0,0,0,0,1,939.238254,West,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,2004,424.339783,330,3.896938,-150.565669,66.401242,102-3-A-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
368,102-3-B-BENA,2013,0.19075,0.919218785,1.011073501,0.856790267,0.881516947,33,1980,5,102-3,Betula,BENA,72,NA,16,0,12,0,0,0,0,0,0,0.021327014,0,0.082938389,0.104265403,NA,NA,NA,0,0,0,0,0,0,1,939.238254,West,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic,2004,424.339783,330,3.896938,-150.565669,66.401242,102-3-B-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
369,102-4-A-BENA,2013,0.22975,1.178590407,0.687668363,1.930222604,0.143229803,9,2004,5,102-4,Betula,BENA,88,NA,11,0,17,0,0,0,0,0,0,0.021327014,0,0.082938389,0.104265403,NA,NA,NA,0,0,0,0,0,0,1,934.189604,West,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic,2004,423.102509,349,3.666453,-150.566049,66.401434,102-4-A-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
370,102-4-C-BENA,2013,0.311666667,1.428898777,0.84027321,1.586516534,-0.052864779,9,2004,5,102-4,Betula,BENA,97,NA,15,5,9,0,0,0,0,0,0,0.021327014,0,0.082938389,0.104265403,NA,NA,NA,0,0,0,0,0,0,1,934.189604,West,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic,2004,423.102509,349,3.666453,-150.566049,66.401434,102-4-C-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
371,111-1-A-BENA,2013,0.08425,0.662712909,0.499641303,0.431096216,-0.136653589,25,1988,6,111-1,Betula,BENA,45,37,7,0,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,640.914524,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,512.854736,12,8.158982,-150.736683,66.498494,111-1-A-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
372,111-1-B-BENA,2013,0.0655,0.67078952,0.386282051,0.314320272,-0.912798396,17,1996,6,111-1,Betula,BENA,89,51,9,0,12,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,640.914524,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,512.854736,12,8.158982,-150.736683,66.498494,111-1-B-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
373,111-2-A-BENA,2013,0.11675,1.064661059,0.50633417,0.639390878,-0.52282465,13,2000,6,111-2,Betula,BENA,70,39,11,0,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,685.564701,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,516.430603,8,6.353059,-150.737535,66.498284,111-2-A-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
374,111-2-D-BENA,2013,0.07175,0.715029073,0.344106761,0.31089574,-0.923753223,17,1996,6,111-2,Betula,BENA,75,31,6,0,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,685.564701,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,516.430603,8,6.353059,-150.737535,66.498284,111-2-D-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
375,111-3-A-BENA,2013,0.12575,1.246693868,1.326957955,0.586755849,0.218427502,26,1987,6,111-3,Betula,BENA,108,46,7,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,664.632709,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,511.257965,359,9.703425,-150.737553,66.498636,111-3-A-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
376,111-3-D-BENA,2013,0.08975,0.43721292,0.330363492,0.776723637,-0.080471933,16,1997,6,111-3,Betula,BENA,95,38,7,3,16,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,664.632709,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,511.257965,359,9.703425,-150.737553,66.498636,111-3-D-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
377,111-4-A-BENA,2013,0.0825,0.409528443,0.384911354,0.754736219,-0.186204543,15,1998,6,111-4,Betula,BENA,112,61,10,0,19,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,707.594422,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,515.006653,353,8.170983,-150.73833,66.498407,111-4-A-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
378,111-4-C-BENA,2013,0.050333333,0.945161421,0.488438928,0.163345007,-1.315182955,21,1992,6,111-4,Betula,BENA,51,30,7,0,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,707.594422,West,24A,Tall Shrub (Open-Closed),Low Shrub,Gravely Sand Loam,Mesic,0,515.006653,353,8.170983,-150.73833,66.498407,111-4-C-BENA_2013,13.90000025,-5.14166672,8.166666667,19.6666673,105.3000011,114.0000043,1.175000003,122.1499972,252.4599971,1,24A_2013,0.79
379,121-1-C-BENA,2013,0.422,3.217032665,3.906949992,3.015423151,2.398850698,41,1972,7,121-1,Betula,BENA,60,36,11,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1394.51987,East,24A,Tall Shrub (Open-Closed),Low Shrub,Clay Loam,Mesic,2005,466.470276,61,7.209129,-150.675843,66.599029,121-1-C-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
380,121-1-D-BENA,2013,0.209,0.998516741,1.061146066,1.315483804,1.156090223,29,1984,7,121-1,Betula,BENA,73,42,19,0,25,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1394.51987,East,24A,Tall Shrub (Open-Closed),Low Shrub,Clay Loam,Mesic,2005,466.470276,61,7.209129,-150.675843,66.599029,121-1-D-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
381,121-2-A-BENA,2013,0.309666667,1.259893363,0.781025682,2.926646658,0.25954853,7,2006,7,121-2,Betula,BENA,78,45,15,0,25,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1360.369622,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,2005,467.582397,57,7.419251,-150.676297,66.599294,121-2-A-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
382,121-2-B-BENA,2013,0.34075,0.92633194,0.778005042,3.234241166,0.175531614,6,2007,7,121-2,Betula,BENA,101,47,16,0,31,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1360.369622,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,2005,467.582397,57,7.419251,-150.676297,66.599294,121-2-B-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
383,121-3-D-BENA,2013,0.26575,1.025271922,0.70668794,1.766393653,0.054534451,9,2004,7,121-3,Betula,BENA,88,37,15,0,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1376.839212,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,2005,462.586914,66,7.264894,-150.675497,66.599464,121-3-D-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
384,121-4-A-BENA,2013,0.41675,1.139053882,0.698031944,7.209105928,1.320384358,8,2005,7,121-4,Betula,BENA,61,33,21,0,34,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1343.63337,East,24A,Tall Shrub (Open-Closed),Low Shrub,Clay Loam,Mesic,2005,462.975769,50,6.55981,-150.675949,66.599719,121-4-A-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
385,121-4-B-BENA,2013,0.28425,1.938057568,1.121301775,2.393010618,-0.12571047,6,2007,7,121-4,Betula,BENA,58,29,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1343.63337,East,24A,Tall Shrub (Open-Closed),Low Shrub,Clay Loam,Mesic,2005,462.975769,50,6.55981,-150.675949,66.599719,121-4-B-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
386,129-1-A-BENA,2013,0.2625,0.759348928,0.569988368,3.186929763,0.504097415,8,2005,8,129-1,Betula,BENA,104,71,16,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,982.902287,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Hydric,2005,301.875214,348,5.919549,-150.647865,66.709988,129-1-A-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
387,129-1-B-BENA,2013,0.701,1.140911077,1.441784234,11.70499303,2.071340748,10,2003,8,129-1,Betula,BENA,131,89,21,0,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,982.902287,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Hydric,2005,301.875214,348,5.919549,-150.647865,66.709988,129-1-B-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
388,129-2-B-BENA,2013,0.20575,1.021335679,0.608663497,1.540491542,-0.222859032,8,2005,8,129-2,Betula,BENA,85,42,10,0,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1017.146639,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Hydric,2005,305.151764,352,5.708165,-150.647276,66.70977,129-2-B-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
389,129-2-C-BENA,2013,0.37125,1.42708544,1.055169264,3.414682467,0.573123926,8,2005,8,129-2,Betula,BENA,109,67,13,0,10,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1017.146639,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Hydric,2005,305.151764,352,5.708165,-150.647276,66.70977,129-2-C-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
390,129-3-A-BENA,2013,0.1085,0.650822201,0.738090376,0.991740325,1.760932144,61,1952,8,129-3,Betula,BENA,51,35,12,0,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1022.673056,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Sandy Loam,Mesic - Hydric,2005,301.546051,352,6.265718,-150.646771,66.710061,129-3-A-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
391,129-3-B-BENA,2013,0.1665,0.688723247,0.454256093,1.313703307,-0.241555432,9,2004,8,129-3,Betula,BENA,105,47,16,0,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1022.673056,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub-Tussock Tundra,Sandy Loam,Mesic - Hydric,2005,301.546051,352,6.265718,-150.646771,66.710061,129-3-B-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
392,129-4-C-BENA,2013,0.51925,1.328651935,1.265039355,6.886006868,1.11518261,7,2006,8,129-4,Betula,BENA,93,53,15,0,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1057.255538,East,24A,Tussock Tundra (Low shrub or Herbaceous),Tall Shrub,Sandy Loam,Mesic - Hydric,2005,303.823029,358,6.979915,-150.646167,66.709845,129-4-C-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
393,129-4-D-BENA,2013,0.41675,1.510768203,1.670661687,5.076978073,3.203449514,52,1961,8,129-4,Betula,BENA,87,41,18,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1057.255538,East,24A,Tussock Tundra (Low shrub or Herbaceous),Tall Shrub,Sandy Loam,Mesic - Hydric,2005,303.823029,358,6.979915,-150.646167,66.709845,129-4-D-BENA_2013,14.10000038,-5.283333451,8.400000095,19.80000051,99.89999962,120.5000033,1.17500004,119.1099982,252.3799979,1,24A_2013,0.79
394,147-1-A-BENA,2013,0.10325,1.170009211,0.540717465,0.307745508,-1.165631545,14,1999,9,147-1,Betula,BENA,104,58,9,25,11,1,1,0,0.090909091,0.090909091,0,0.252688172,0.016129032,0,0.268817204,Moose,Hare,NA,1,1,0,0,8,4,0,984.758365,West,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic - Hydric,0,426.634277,145,7.907337,-150.485282,66.911769,147-1-A-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
395,147-1-B-BENA,2013,0.325,0.960495554,1.471975844,1.625970548,-0.512157819,6,2007,9,147-1,Betula,BENA,103,61,6,31,12,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,1,0,0,8,4,0,984.758365,West,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic - Hydric,0,426.634277,145,7.907337,-150.485282,66.911769,147-1-B-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
396,147-2-A-BENA,2013,0.0805,1.56927437,0.842748092,0.179178381,-1.406619642,18,1995,9,147-2,Betula,BENA,89,56,6,61,9,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,2,1,0,8,4,0,986.173835,West,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic - Hydric,0,428.943481,147,8.698308,-150.484958,66.912025,147-2-A-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
397,147-2-D-BENA,2013,0.203,1.092833189,1.230446439,0.880404638,-0.941682414,7,2006,9,147-2,Betula,BENA,91,53,5,37,5,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,2,1,0,8,4,0,986.173835,West,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic - Hydric,0,428.943481,147,8.698308,-150.484958,66.912025,147-2-D-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
398,147-3-A-BENA,2013,0.16175,1.180604883,1.535606054,0.613721317,0.117053554,23,1990,9,147-3,Betula,BENA,107,63,8,18,8,1,0,0,0.125,0,0,0.252688172,0.016129032,0,0.268817204,Moose,NA,NA,1,2,1,0,8,4,0,952.272152,West,24A,White Spruce or Black Spruce (Woodland),Black Spruce Woodland,Clay Loam,Mesic - Hydric,0,425.583191,170,6.572863,-150.484233,66.911912,147-3-A-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
399,147-3-C-BENA,2013,0.08075,1.495567316,0.488298966,0.294336405,-0.845757641,19,1994,9,147-3,Betula,BENA,136,53,12,30,29,2,1,0,0.068965517,0.034482759,0,0.252688172,0.016129032,0,0.268817204,Moose,Hare,NA,1,2,1,0,8,4,0,952.272152,West,24A,White Spruce or Black Spruce (Woodland),Black Spruce Woodland,Clay Loam,Mesic - Hydric,0,425.583191,170,6.572863,-150.484233,66.911912,147-3-C-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
400,147-4-A-BENA,2013,0.10425,1.161897299,0.646564387,0.275518657,-1.364685271,13,2000,9,147-4,Betula,BENA,65,33,9,8,10,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,0,1,0,8,4,0,956.341518,West,24A,Tall Shrub (Open-Closed),Tall Shrub,Clay Loam,Mesic - Hydric,0,428.39856,129,7.52786,-150.483929,66.912191,147-4-A-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
401,147-4-D-BENA,2013,0.03025,0.57822527,0.422629128,0.08427067,-1.677110424,27,1986,9,147-4,Betula,BENA,94,47,7,14,7,0,0,0,0,0,0,0.252688172,0.016129032,0,0.268817204,NA,NA,NA,0,0,1,0,8,4,0,956.341518,West,24A,Tall Shrub (Open-Closed),Tall Shrub,Clay Loam,Mesic - Hydric,0,428.39856,129,7.52786,-150.483929,66.912191,147-4-D-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
402,151-1-C-BENA,2013,0.2725,1.343957288,1.271454758,2.067442855,0.821494934,15,1998,10,151-1,Betula,BENA,118,82,11,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,725.03173,East,24A,White Spruce or Black Spruce (Open-Closed),Low Shrub,Clay Loam,Mesic,0,471.29071,296,22.022722,-150.362735,66.958242,151-1-C-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
403,151-1-D-BENA,2013,0.04575,0.875898942,0.35109357,0.129750329,-1.160257507,29,1984,10,151-1,Betula,BENA,90,67,12,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,725.03173,East,24A,White Spruce or Black Spruce (Open-Closed),Low Shrub,Clay Loam,Mesic,0,471.29071,296,22.022722,-150.362735,66.958242,151-1-D-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
404,151-2-A-BENA,2013,0.10425,0.564654382,0.548113259,0.563892123,-0.260138531,18,1995,10,151-2,Betula,BENA,119,71,11,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,1,0,0,737.726474,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,482.941345,297,25.566626,-150.361917,66.958285,151-2-A-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
405,151-2-B-BENA,2013,0.085,0.350711308,0.350711308,0.176777419,-1.420110073,18,1995,10,151-2,Betula,BENA,142,91,14,0,17,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,1,0,0,737.726474,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,482.941345,297,25.566626,-150.361917,66.958285,151-2-B-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
406,151-3-A-BENA,2013,0.2525,1.061417207,1.148802355,1.118088898,-0.163316549,11,2002,10,151-3,Betula,BENA,91,52,9,0,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,698.113665,East,24A,White Spruce or Black Spruce (Open-Closed),Low Shrub,Clay Loam,Mesic,0,469.98999,301,21.5443,-150.36215,66.958641,151-3-A-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
407,151-3-C-BENA,2013,0.08425,0.965386458,0.560364809,0.37816038,-0.175825918,27,1986,10,151-3,Betula,BENA,86,51,13,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,698.113665,East,24A,White Spruce or Black Spruce (Open-Closed),Low Shrub,Clay Loam,Mesic,0,469.98999,301,21.5443,-150.36215,66.958641,151-3-C-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
408,151-4-A-BENA,2013,0.0765,0.824663066,0.762573629,0.276742111,-0.488058242,27,1986,10,151-4,Betula,BENA,65,36,9,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,485.466003,301,24.973797,-150.361301,66.958638,151-4-A-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
409,151-4-D-BENA,2013,0.04075,0.587277982,0.295351592,0.162169209,-1.380630426,20,1993,10,151-4,Betula,BENA,83,56,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,485.466003,301,24.973797,-150.361301,66.958638,151-4-D-BENA_2013,12.56666692,-6.558333427,7,18.20000045,100.5000019,78.3000021,1.116666686,111.2399979,262.2699988,1,24A_2013,0.79
410,158-1-B-BENA,2013,0.119,0.372999949,0.362464855,1.13500716,-0.687669793,7,2006,11,158-1,Betula,BENA,75,35,10,0,16,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606,158-1-B-BENA_2013,12.50000032,-6.78333352,6.966666857,18.06666724,94.29999924,78.900002,1.10000001,110.1999984,262.5299974,1,24A_2013,0.79
411,158-1-D-BENA,2013,0.515333333,1.275182996,1.1741029,9.372741993,1.239542973,6,2007,11,158-1,Betula,BENA,103,41,13,0,31,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606,158-1-D-BENA_2013,12.50000032,-6.78333352,6.966666857,18.06666724,94.29999924,78.900002,1.10000001,110.1999984,262.5299974,1,24A_2013,0.79
412,158-2-B-BENA,2013,0.42225,0.802502663,0.70427984,9.470925012,1.249963864,6,2007,11,158-2,Betula,BENA,139,50,23,0,53,0,0,7,0,0,0.132075472,0,0,0.078688525,0.078688525,NA,NA,Ptarmagin,1,0,0,1,0,0,1,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812,158-2-B-BENA_2013,12.50000032,-6.78333352,6.966666857,18.06666724,94.29999924,78.900002,1.10000001,110.1999984,262.5299974,1,24A_2013,0.79
413,158-2-C-BENA,2013,0.01775,0.179139959,0.192092861,0.034865984,-2.651473201,25,1988,11,158-2,Betula,BENA,54,29,8,0,53,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,1,0,0,1,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812,158-2-C-BENA_2013,12.50000032,-6.78333352,6.966666857,18.06666724,94.29999924,78.900002,1.10000001,110.1999984,262.5299974,1,24A_2013,0.79
414,158-3-A-BENA,2013,0.27825,1.00362185,0.629607067,2.602994671,0.142353826,7,2006,11,158-3,Betula,BENA,100,56,15,0,32,0,0,1,0,0,0.03125,0,0,0.078688525,0.078688525,NA,NA,Ptarmagin,1,0,0,0,0,0,1,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111,158-3-A-BENA_2013,12.50000032,-6.78333352,6.966666857,18.06666724,94.29999924,78.900002,1.10000001,110.1999984,262.5299974,1,24A_2013,0.79
415,158-3-D-BENA,2013,0.1285,0.707789814,0.366993064,0.942828869,-0.713831069,8,2005,11,158-3,Betula,BENA,119,49,12,0,19,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111,158-3-D-BENA_2013,12.50000032,-6.78333352,6.966666857,18.06666724,94.29999924,78.900002,1.10000001,110.1999984,262.5299974,1,24A_2013,0.79
