"","ShrubID","Year","RingWidth","RWI_Spline","RWI_NegExp","BAI","Age","Estab","Section","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","PropMoose_S","PropHare_S","PropPtarmagin_S","PropBrowse_S","Bin_Moose","Bin_Hare","Bin_Ptarmagin","Binary_Browse","MooseFeces","HareFeces","PtarmaginFeces","MooseFeces_S","HareFeces _S","PtarmaginFeces_S","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","resid","resid_ll"
"661","240-4-B-BENA",2015,0.0205,0.201836739758703,0.154381926790719,0.812181811565628,47,1968,19,"240-4","BENA",102,72,15,0,13,0,0,0,0,0,0,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,NA,0,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,-0.590218812258517,-0.569234549029304
"662","240-4-D-BENA",2015,0.41225,3.85042108389812,3.05004896094005,11.3637204482284,30,1985,19,"240-4","BENA",83,41,16,0,29,0,0,3,0,0,0.103448276,0.027131783,0.034883721,0.162790698,0.224806202,NA,NA,"Ptarmagin",1,0,2,0,0,7,4,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,1.99552963092894,2.02318972788297
"663","255-1-A-BENA",2015,0.101,0.874181148800207,0.786123384734296,3.3752878771087,46,1969,20,"255-1","BENA",71,26,15,0,17,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,0,0,4,4,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633,0.831192364614262,0.853072010153884
"664","255-1-B-BENA",2015,0.0485,0.809172220500608,0.378832259324351,0.765493032344303,16,1999,20,"255-1","BENA",41,27,7,0,12,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,0,0,4,4,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633,-0.74553838151334,-0.738925038768239
"665","255-2-C-BENA",2015,0.05425,1.13622132726216,0.732066761363636,0.922076489734067,34,1981,20,"255-2","BENA",65,27,8,0,20,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,-0.5036213361928,-0.475529761233273
"666","255-2-D-BENA",2015,0.055,0.35438122443356,0.344400219825482,1.30644701295858,26,1989,20,"255-2","BENA",60,32,10,0,11,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,1,0,4,4,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,-0.179986979315343,-0.154597583896197
"667","255-3-A-BENA",2015,0.15275,1.01631441008528,0.949145613604775,2.70183467378524,15,2000,20,"255-3","BENA",61,31,7,0,17,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,1,0,0,4,4,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106,0.512527336818241,0.515623788007628
"668","255-3-D-BENA",2015,0.255,1.09846531638431,1.17656752080415,4.34680184328645,10,2005,20,"255-3","BENA",53,42,6,0,12,0,0,1,0,0,0.083333333,0,0.010344828,0.2,0.210344828,NA,NA,"Ptarmagin",1,0,1,0,0,4,4,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106,0.972534158273253,0.949559159025562
"669","255-4-B-BENA",2015,0.0555,0.319590111172832,0.291555968506504,1.18223707881544,19,1996,20,"255-4","BENA",49,32,10,0,25,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,2,0,4,4,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,-0.301593246074805,-0.28666091178142
"670","255-4-D-BENA",2015,0.041,1.1710470254062,0.815051473198438,0.529454180705815,38,1977,20,"255-4","BENA",56,29,5,0,12,0,0,0,0,0,0,0,0.010344828,0.2,0.210344828,NA,NA,NA,0,0,0,2,0,4,4,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,-1.04600089381111,-1.01890690875257
"671","261-1-C-BENA",2015,0.015,0.487321013284276,0.217269257168806,0.276664356724226,39,1976,21,"261-1","BENA",52,23,10,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,-1.69194196032687,-1.66528510446962
"672","261-1-D-BENA",2015,0.046,0.655144746232875,0.418689320388349,0.89742735742446,26,1989,21,"261-1","BENA",59,19,9,0,15,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,-0.555521328689464,-0.530131933270318
"673","261-2-B-BENA",2015,0.1075,0.911950950470665,0.769272470996422,2.79059036038584,29,1986,21,"261-2","BENA",66,25,12,0,19,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,0.588256440412436,0.615540975688419
"674","261-2-C-BENA",2015,0.018,0.30803203839481,0.136687233032748,0.407602797247354,24,1991,21,"261-2","BENA",37,18,8,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,-1.35096134042149,-1.32757804348893
"675","261-3-A-BENA",2015,0.0725,0.41593180238351,0.249156182878183,1.53103947176372,10,2005,21,"261-3","BENA",70,41,11,0,15,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,380.53651,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,884.224731,295,11.657486,-149.351558,68.302088,-0.0709593099583698,-0.0939343092060612
"676","261-3-D-BENA",2015,0.179,1.5444522865735,1.24379378791976,6.08963498536805,35,1980,21,"261-3","BENA",74,41,14,0,26,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,1,0,0,2,380.53651,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,884.224731,295,11.657486,-149.351558,68.302088,1.387194403962,1.41515768719014
"677","261-4-A-BENA",2015,0.0525,0.873173442776039,0.629895017497084,1.42634589658284,50,1965,21,"261-4","BENA",45,23,13,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,-0.0177704011925132,0.000256696111068433
"678","261-4-B-BENA",2015,0.02775,0.30248344216248,0.219551666267082,0.715937353477037,29,1986,21,"261-4","BENA",71,30,12,0,13,0,0,0,0,0,0,0.007017544,0,0.087719298,0.094736842,NA,NA,NA,0,0,0,0,0,0,2,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,-0.772159342734809,-0.744874807458827
"679","268-1-B-BENA",2015,0.089,1.27292080590863,1.53425541511788,0.996920025967322,30,1985,22,"268-1","BENA",63,26,6,0,12,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,1,2,0,1,16,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,-0.437980959906095,-0.410320862952061
"680","268-1-C-BENA",2015,0.0715,0.94439497743466,0.957554811534723,0.946901943931356,27,1988,22,"268-1","BENA",47,18,6,0,11,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,1,2,0,1,16,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,-0.498757464293519,-0.472598902250429
"681","268-2-A-BENA",2015,0.0735,0.427626486475022,0.423096554657592,1.39052231555395,25,1990,22,"268-2","BENA",60,23,9,0,24,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,4,0,1,16,184.615387,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.441162,203,1.359031,-149.326454,68.400307,-0.120719283595487,-0.0962508445578229
"682","268-3-C-BENA",2015,0.10525,0.804464007963004,0.817079087821446,1.29095051814613,12,2003,22,"268-3","BENA",50,27,5,0,11,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,0,0,1,16,206.549982,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.661011,150,1.610195,-149.326989,68.400547,-0.235326427673858,-0.245808272755561
"683","268-4-C-BENA",2015,0.089,1.01917253581191,1.07446447657666,1.51432305725397,36,1979,22,"268-4","BENA",58,32,8,0,18,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,5,0,1,16,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,-0.00132472828310454,0.0264265278374258
"684","268-4-D-BENA",2015,0.02,0.421171035364269,0.241315559015277,0.322264574405241,27,1988,22,"268-4","BENA",57,23,7,0,15,0,0,0,0,0,0,0.009118541,0.003039514,0.209726444,0.221884498,NA,NA,NA,0,0,0,5,0,1,16,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,-1.57658014041295,-1.55042157836986
"685","282-1-B-BENA",2015,0.0996666666666667,1.37233709306473,0.943416103221935,1.9006946868946,26,1989,23,"282-1","BENA",41,18,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,0.194921216038137,0.220310611457283
"686","282-1-D-BENA",2015,0.17925,0.943333613895367,1.32035814071628,3.82126267607563,25,1990,23,"282-1","BENA",74,20,11,0,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,0.890182184735236,0.9146506237729
"687","282-2-A-BENA",2015,0.0105,0.465195580791009,0.157653958944282,0.142997443609773,28,1987,23,"282-2","BENA",44,16,6,0,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,-2.38602575622822,-2.35923877427167
"688","282-2-B-BENA",2015,0.13575,2.21885851124638,1.97762747138398,1.51813086389966,24,1991,23,"282-2","BENA",27,18,6,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,-0.036019342130681,-0.0126360451981192
"689","282-3-B-BENA",2015,0.01325,0.257313719544922,0.147304057809894,0.178523947783353,21,1994,23,"282-3","BENA",31,18,7,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,-2.18583324725056,-2.1668399568712
"690","282-3-D-BENA",2015,0.0875,0.471327646659028,0.451533454524131,2.08723488913689,18,1997,23,"282-3","BENA",82,20,10,0,18,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,0.263737952471736,0.276227059077238
"691","282-4-A-BENA",2015,0.06875,0.5447104501299,0.600553614851885,0.907512851590188,27,1988,23,"282-4","BENA",52,15,7,0,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,-0.541245280652854,-0.515086718609765
"692","282-4-C-BENA",2015,0.04375,0.246705784611244,0.317781423724494,0.548301184083322,15,2000,23,"282-4","BENA",38,12,6,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,-1.08233425126053,-1.07923780007114
"693","60-1-A-BENA",2015,0.3225,0.910162763590071,1.04631660057182,5.28162200727026,11,2004,1,"60-1","BENA",121,NA,11,3,23,0,2,0,0,0.086956522,0,0.026548673,0.053097345,0,0.079646018,NA,"Hare",NA,1,0,1,0,0,8,0,1438.56091,"West","20F","Low Shrub","Low Shrub-Tussock Tundra","Silt Loam","Mesic",0,110.943649,215,1.507567,-149.840126,65.909691,1.17042753964976,1.15412457205332
"694","60-1-B-BENA",2015,0.12325,0.406628395445971,0.32099140550395,4.04286551677179,11,2004,1,"60-1","BENA",129,NA,14,0,32,0,4,0,0,0.125,0,0.026548673,0.053097345,0,0.079646018,NA,"Hare",NA,1,0,1,0,0,8,0,1438.56091,"West","20F","Low Shrub","Low Shrub-Tussock Tundra","Silt Loam","Mesic",0,110.943649,215,1.507567,-149.840126,65.909691,0.903148017638739,0.886845050042305
"695","60-2-A-BENA",2015,0.05325,0.648401843034522,0.254193462838958,1.19348731845749,14,2001,1,"60-2","BENA",89,NA,9,0,10,0,0,0,0,0,0,0.026548673,0.053097345,0,0.079646018,NA,NA,NA,0,0,2,0,0,8,0,1432.670461,"West","20F","Low Shrub","Low Shrub","Silt Loam","Mesic",0,110.927505,264,1.953402,-149.84073,65.909949,-0.307624671756312,-0.308501834314287
"696","60-2-D-BENA",2015,0.08975,0.984071347505402,0.539489063282685,1.57240894557389,14,2001,1,"60-2","BENA",102,NA,7,0,18,0,0,0,0,0,0,0.026548673,0.053097345,0,0.079646018,NA,NA,NA,0,0,2,0,0,8,0,1432.670461,"West","20F","Low Shrub","Low Shrub","Silt Loam","Mesic",0,110.927505,264,1.953402,-149.84073,65.909949,-0.0318954093192787,-0.0327725718772543
"697","60-3-A-BENA",2015,0.148,0.748127159743176,0.552754435107376,2.6918610988578,8,2007,1,"60-3","BENA",83,NA,8,11,15,0,0,0,0,0,0,0.026548673,0.053097345,0,0.079646018,NA,NA,NA,0,0,3,0,0,8,0,1403.187226,"West","20F","Low Shrub","Black Spruce Woodland","Silt Loam","Mesic",0,111.24585,78,1.323723,-149.840194,65.910114,0.487125607212647,0.447471812943993
"698","60-3-D-BENA",2015,0.1745,1.59020397559129,0.858337432365961,3.01952921262722,11,2004,1,"60-3","BENA",101,NA,8,0,12,0,0,0,0,0,0,0.026548673,0.053097345,0,0.079646018,NA,NA,NA,0,0,3,0,0,8,0,1403.187226,"West","20F","Low Shrub","Black Spruce Woodland","Silt Loam","Mesic",0,111.24585,78,1.323723,-149.840194,65.910114,0.61129522013685,0.594992252540417
"699","60-4-A-BENA",2015,0.0925,0.825780647882178,0.594282043045294,1.64245605522328,16,1999,1,"60-4","BENA",92,NA,7,13,13,0,0,0,0,0,0,0.026548673,0.053097345,0,0.079646018,NA,NA,NA,0,0,1,0,0,8,0,1406.241796,"West","20F","Tall Shrub (Open-Closed)","Black Spruce Woodland","Silt Loam","Mesic",0,110.670654,252,1.181915,-149.840942,65.910317,0.017889500717985,0.0245028434630868
"700","60-4-B-BENA",2015,0.115,1.41386871297666,0.85981308411215,2.67114700769636,25,1990,1,"60-4","BENA",95,NA,9,0,9,0,2,0,0,0.222222222,0,0.026548673,0.053097345,0,0.079646018,NA,"Hare",NA,1,0,1,0,0,8,0,1406.241796,"West","20F","Tall Shrub (Open-Closed)","Black Spruce Woodland","Silt Loam","Mesic",0,110.670654,252,1.181915,-149.840942,65.910317,0.532109244320835,0.556577683358499
"701","72-1-C-BENA",2015,0.04625,0.73273648523158,0.625912166644554,1.07982331815336,47,1968,2,"72-1","BENA",118,71,9,0,11,0,2,0,0,0.181818182,0,0.004716981,0.066037736,0,0.070754717,NA,"Hare",NA,1,0,0,0,0,3,0,895.937772,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,130.808105,148,1.606934,-150.14017,66.022623,-0.305390320793201,-0.284406057563988
"702","72-1-D-BENA",2015,0.075,0.9882570897247,0.761301420675314,2.55847378717536,59,1956,2,"72-1","BENA",65,41,8,7,4,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,895.937772,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,130.808105,148,1.606934,-150.14017,66.022623,0.594429134577337,0.601522594358752
"703","72-2-A-BENA",2015,0.03875,0.523449204009846,0.422873356250341,1.06711361237418,46,1969,2,"72-2","BENA",121,72,12,21,14,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,855.94066,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,131.055786,179,2.125059,-150.13956,66.022889,-0.320330808016231,-0.29845116247661
"704","72-2-B-BENA",2015,0.23825,1.87623082396788,1.32748293634211,4.85148908195814,16,1999,2,"72-2","BENA",104,67,9,0,5,0,1,0,0,0.2,0,0.004716981,0.066037736,0,0.070754717,NA,"Hare",NA,1,0,0,0,0,3,0,855.94066,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,131.055786,179,2.125059,-150.13956,66.022889,1.10098246954411,1.10759581228921
"705","72-3-C-BENA",2015,0.0955,0.598430274128959,0.395879053889295,2.3311717047065,13,2002,2,"72-3","BENA",65,39,9,0,4,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,1,0,0,3,0,885.368743,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,132.401993,119,2.284806,-150.140609,66.023021,0.358766306993947,0.353391059148701
"706","72-3-D-BENA",2015,0.0405,0.870317002404394,0.628288026161292,0.953558978764312,59,1956,2,"72-3","BENA",104,47,11,0,9,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,1,0,0,3,0,885.368743,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,132.401993,119,2.284806,-150.140609,66.023021,-0.392535770077136,-0.385442310295721
"707","72-4-A-BENA",2015,0.01975,0.368586440910933,0.141167460857726,0.37046387064432,17,1998,2,"72-4","BENA",97,39,7,0,8,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,844.255779,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,132.260803,156,1.029158,-150.139994,66.023305,-1.46820207087101,-1.45847314417638
"708","72-4-D-BENA",2015,0.02675,1.13947952669335,0.211196841916383,0.479833706490068,18,1997,2,"72-4","BENA",85,37,8,0,12,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,844.255779,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,132.260803,156,1.029158,-150.139994,66.023305,-1.20641789790862,-1.19392879130312
"709","86-1-A-BENA",2015,0.4085,1.12414789860951,0.699905765441617,18.8888486062554,11,2004,3,"86-1","BENA",142,NA,20,0,87,1,0,0,0.011494253,0,0,0.02349486,0,0,0.02349486,"Moose",NA,NA,1,1,0,0,6,0,1,1072.088921,"West","20F","Tall Shrub (Open-Closed)","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,572.239319,57,8.372539,-150.2773,66.212913,2.44476601786246,2.42846305026602
"710","86-1-B-BENA",2015,0.17375,0.757731164904428,0.532363079279969,3.79844568133168,10,2005,3,"86-1","BENA",95,NA,11,0,56,0,0,0,0,0,0,0.02349486,0,0,0.02349486,NA,NA,NA,0,1,0,0,6,0,1,1072.088921,"West","20F","Tall Shrub (Open-Closed)","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,572.239319,57,8.372539,-150.2773,66.212913,0.837685743838569,0.814710744590878
"711","86-2-A-BENA",2015,0.477333333333333,0.951994420667171,0.793439711650532,20.4933543159195,11,2004,3,"86-2","BENA",118,NA,20,0,82,0,0,0,0,0,0,0.02349486,0,0,0.02349486,NA,NA,NA,0,0,0,0,6,0,1,1091.215231,"West","20F","Low Shrub","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,576.231995,67,9.004415,-150.278061,66.212989,2.52629494463622,2.50999197703978
"712","86-2-B-BENA",2015,0.47025,1.11403630997867,1.02132049518569,16.0227946377863,11,2004,3,"86-2","BENA",94,NA,18,3,35,0,0,0,0,0,0,0.02349486,0,0,0.02349486,NA,NA,NA,0,0,0,0,6,0,1,1091.215231,"West","20F","Low Shrub","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,576.231995,67,9.004415,-150.278061,66.212989,2.28020666398997,2.26390369639354
"713","86-3-A-BENA",2015,0.213,0.688208959005475,0.436549957301452,7.94793881626172,11,2004,3,"86-3","BENA",105,NA,18,0,64,0,0,0,0,0,0,0.02349486,0,0,0.02349486,NA,NA,NA,0,0,0,1,6,0,1,1057.338847,"West","20F","Tall Shrub (Open-Closed)","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,571.701965,63,9.459789,-150.277761,66.213303,1.57910691741632,1.56280394981989
"714","86-3-D-BENA",2015,0.33875,0.912256044656198,0.752137068423195,10.8642998932909,11,2004,3,"86-3","BENA",167,NA,18,0,12,0,0,0,0,0,0,0.02349486,0,0,0.02349486,NA,NA,NA,0,0,0,1,6,0,1,1057.338847,"West","20F","Tall Shrub (Open-Closed)","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,571.701965,63,9.459789,-150.277761,66.213303,1.89167646551222,1.87537349791579
"715","86-4-C-BENA",2015,0.812666666666667,1.26075760147924,1.09762137399407,40.266131808606,11,2004,3,"86-4","BENA",133,NA,26,0,52,0,0,0,0,0,0,0.02349486,0,0,0.02349486,NA,NA,NA,0,2,0,0,6,0,1,1074.730943,"West","20F","Low Shrub","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,575.689697,64,9.57597,-150.278532,66.213405,3.20170500460623,3.18540203700979
"716","86-4-D-BENA",2015,0.333,0.938869683356604,0.842073572033013,8.7119914562717,10,2005,3,"86-4","BENA",104,NA,11,0,31,0,0,0,0,0,0,0.02349486,0,0,0.02349486,NA,NA,NA,0,2,0,0,6,0,1,1074.730943,"West","20F","Low Shrub","Tall Shrub","Gravely Sand Loam","Mesic - Xeric",0,575.689697,64,9.57597,-150.278532,66.213405,1.66779419695594,1.64481919770824
"717","97-1-C-BENA",2015,0.07775,1.04301610928949,0.41736347682461,1.10154625325569,9,2006,4,"97-1","BENA",63,29,7,0,3,0,0,0,0,0,0,0,0,0.025,0.025,NA,NA,NA,0,0,0,0,1,0,1,926.812684,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Gravely Sand Loam","Mesic",2004,556.594971,67,6.396444,-150.432109,66.348765,-0.403291829206791,-0.433969360865172
"718","97-1-D-BENA",2015,0.17625,0.848021769753552,0.465141851770398,5.33204751460349,11,2004,4,"97-1","BENA",121,53,14,0,19,0,0,0,0,0,0,0,0,0.025,0.025,NA,NA,NA,0,0,0,0,1,0,1,926.812684,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Gravely Sand Loam","Mesic",2004,556.594971,67,6.396444,-150.432109,66.348765,1.17992960425341,1.16362663665698
"719","97-2-A-BENA",2015,0.17375,0.745008049095058,0.573499941058588,3.64997401252303,10,2005,4,"97-2","BENA",102,64,9,0,13,0,0,0,0,0,0,0,0,0.025,0.025,NA,NA,NA,0,0,0,1,1,0,1,888.474156,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Gravely Sand Loam","Mesic",2004,560.389526,70,6.330689,-150.43305,66.348843,0.797813839723174,0.774838840475483
